Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
2020/4/10 15:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/10 15:20:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 15:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/10 15:30:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 15:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/10 15:40:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 15:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/10 15:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 15:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/10 16:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 16:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/10 16:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 16:19:53, 4, Forward, 0, 30, 0, Automatic - Start!
2020/4/10 16:20:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 16:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 16:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 16:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 16:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 16:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 16:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 16:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 17:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 17:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 17:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 17:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 17:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 17:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 17:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 17:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 17:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 17:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 17:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 17:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 18:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 18:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 18:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 18:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 18:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 18:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 18:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 18:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 18:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 18:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 18:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 18:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 19:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 19:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 19:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 19:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 19:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 19:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 19:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 19:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 19:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 19:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 19:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 19:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 20:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 20:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 20:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 20:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 20:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 20:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 20:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 20:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 20:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 20:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 20:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 20:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 21:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 21:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 21:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 21:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 21:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 21:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 21:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 21:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 21:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 21:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 21:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 21:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 22:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 22:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 22:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 22:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 22:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 22:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 22:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 22:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 22:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 22:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 22:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 22:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 23:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 23:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 23:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 23:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 23:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 23:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 23:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 23:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 23:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 23:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/10 23:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/10 23:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 0:09:53, 4, Forward, 0, 30, 0, Automatic - Start!
2020/4/11 0:10:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 0:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 0:20:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 0:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 0:30:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 0:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 0:40:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 0:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 0:50:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 0:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 1:00:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 1:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 1:10:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 1:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 1:20:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 1:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 1:30:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 1:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 1:40:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 1:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 1:50:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 1:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 2:00:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 2:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 2:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 2:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 2:20:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 2:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 2:30:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 2:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 2:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 2:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 2:50:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 2:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 3:00:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 3:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 3:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 3:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 3:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 3:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 3:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 3:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 3:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 3:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 3:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 3:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 4:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 4:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 4:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 4:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 4:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 4:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 4:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 4:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 4:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 4:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 4:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 4:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 5:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 5:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 5:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 5:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 5:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 5:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 5:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 5:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 5:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 5:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 5:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 5:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 6:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 6:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 6:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 6:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 6:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 6:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 6:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 6:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 6:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 6:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 6:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 6:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 7:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 7:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 7:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 7:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 7:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 7:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 7:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 7:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 7:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 7:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 7:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 7:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 8:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 8:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 8:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 8:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 8:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 8:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 8:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 8:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 8:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 8:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 8:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 8:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 9:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 9:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 9:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 9:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 9:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 9:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 9:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 9:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 9:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 9:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 9:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 9:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 10:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 10:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 10:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 10:19:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 10:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 10:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 10:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 10:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 10:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 10:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 10:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 10:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 11:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 11:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 11:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 11:19:53, 4, Forward, 0, 30, 0, Automatic - Start!
2020/4/11 11:20:24, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 11:29:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 11:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 11:39:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 11:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 11:49:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 11:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 11:59:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 12:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 12:09:53, 4, Forward, 0, 30, 0, Automatic
2020/4/11 12:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 12:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 12:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 12:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 12:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 12:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 12:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 12:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 12:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 12:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 13:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 13:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 13:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 13:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 13:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 13:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 13:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 13:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 13:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 13:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 13:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 13:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 14:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 14:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 14:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 14:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 14:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 14:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 14:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 14:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 14:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 14:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 14:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 14:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 15:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 15:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 15:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 15:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 15:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 15:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 15:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 15:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 15:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 15:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 15:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 15:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 16:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 16:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 16:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 16:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 16:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 16:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 16:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 16:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 16:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 16:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 16:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 16:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 17:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 17:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 17:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 17:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 17:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 17:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 17:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 17:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 17:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 17:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 17:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 17:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 18:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 18:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 18:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 18:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 18:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 18:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 18:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 18:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 18:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 18:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 18:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 18:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 19:00:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 19:09:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 19:10:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 19:19:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 19:20:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 19:29:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 19:30:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 19:39:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 19:40:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 19:49:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 19:50:23, 4, Reverse, 0, 30, 0, Automatic
2020/4/11 19:59:52, 4, Forward, 0, 30, 0, Automatic
2020/4/11 20:00:23, 4, Reverse, 0, 30, 0, Automatic
