Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
2020/10/10 3:36:18, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 3:42:43, 6, Forward, 50, 120, 15, Automatic
2020/10/10 3:45:33, 8, Reverse, 50, 120, 15, Automatic
2020/10/10 3:45:48, 12, Forward, 15, 5, 15, Automatic
2020/10/10 3:46:08, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 3:52:28, 7, Forward, 52, 120, 15, Automatic
2020/10/10 3:55:20, 8, Reverse, 52, 120, 15, Automatic
2020/10/10 3:55:36, 9, Forward, 7, 20, 15, Automatic
2020/10/10 3:56:03, 9, Reverse, 7, 20, 15, Automatic
2020/10/10 4:02:13, 12, Forward, 20, 5, 15, Automatic
2020/10/10 4:02:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/10 4:02:54, 10, Forward, 10, 120, 5, Automatic
2020/10/10 4:05:04, 10, Reverse, 10, 120, 5, Automatic
2020/10/10 4:11:58, 1, Forward, 30, 120, 15, Automatic
2020/10/10 4:14:28, 8, Reverse, 30, 120, 15, Automatic
2020/10/10 4:14:44, 12, Forward, 15, 5, 15, Automatic
2020/10/10 4:15:04, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 4:21:43, 2, Forward, 35, 120, 15, Automatic
2020/10/10 4:24:18, 8, Reverse, 35, 120, 15, Automatic
2020/10/10 4:24:34, 12, Forward, 15, 5, 15, Automatic
2020/10/10 4:24:54, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 4:31:28, 3, Forward, 40, 120, 15, Automatic
2020/10/10 4:34:08, 8, Reverse, 40, 120, 15, Automatic
2020/10/10 4:34:23, 12, Forward, 15, 5, 15, Automatic
2020/10/10 4:34:43, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 4:41:13, 4, Forward, 42, 120, 15, Automatic
2020/10/10 4:43:55, 8, Reverse, 42, 120, 15, Automatic
2020/10/10 4:44:10, 12, Forward, 15, 5, 15, Automatic
2020/10/10 4:44:30, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 4:50:58, 5, Forward, 45, 120, 15, Automatic
2020/10/10 4:53:43, 8, Reverse, 45, 120, 15, Automatic
2020/10/10 4:53:59, 12, Forward, 15, 5, 15, Automatic
2020/10/10 4:54:18, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 5:00:43, 6, Forward, 50, 120, 15, Automatic
2020/10/10 5:03:33, 8, Reverse, 50, 120, 15, Automatic
2020/10/10 5:03:49, 12, Forward, 15, 5, 15, Automatic
2020/10/10 5:04:08, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 5:10:28, 7, Forward, 52, 120, 15, Automatic
2020/10/10 5:13:20, 8, Reverse, 52, 120, 15, Automatic
2020/10/10 5:13:36, 9, Forward, 7, 20, 15, Automatic
2020/10/10 5:14:03, 9, Reverse, 7, 20, 15, Automatic
2020/10/10 5:20:13, 12, Forward, 20, 5, 15, Automatic
2020/10/10 5:20:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/10 5:20:54, 10, Forward, 10, 120, 5, Automatic
2020/10/10 5:23:04, 10, Reverse, 10, 120, 5, Automatic
2020/10/10 5:29:58, 1, Forward, 30, 120, 15, Automatic
2020/10/10 5:32:28, 8, Reverse, 30, 120, 15, Automatic
2020/10/10 5:32:44, 12, Forward, 15, 5, 15, Automatic
2020/10/10 5:33:03, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 5:39:43, 2, Forward, 35, 120, 15, Automatic
2020/10/10 5:42:18, 8, Reverse, 35, 120, 15, Automatic
2020/10/10 5:42:33, 12, Forward, 15, 5, 15, Automatic
2020/10/10 5:42:53, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 5:49:28, 3, Forward, 40, 120, 15, Automatic
2020/10/10 5:52:08, 8, Reverse, 40, 120, 15, Automatic
2020/10/10 5:52:24, 12, Forward, 15, 5, 15, Automatic
2020/10/10 5:52:44, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 5:59:13, 4, Forward, 42, 120, 15, Automatic
2020/10/10 6:01:55, 8, Reverse, 42, 120, 15, Automatic
2020/10/10 6:02:11, 12, Forward, 15, 5, 15, Automatic
2020/10/10 6:02:31, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 6:08:58, 5, Forward, 45, 120, 15, Automatic
2020/10/10 6:11:43, 8, Reverse, 45, 120, 15, Automatic
2020/10/10 6:11:59, 12, Forward, 15, 5, 15, Automatic
2020/10/10 6:12:18, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 6:18:43, 6, Forward, 50, 120, 15, Automatic
2020/10/10 6:21:33, 8, Reverse, 50, 120, 15, Automatic
2020/10/10 6:21:48, 12, Forward, 15, 5, 15, Automatic
2020/10/10 6:22:08, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 6:28:28, 7, Forward, 52, 120, 15, Automatic
2020/10/10 6:31:20, 8, Reverse, 52, 120, 15, Automatic
2020/10/10 6:31:35, 9, Forward, 7, 20, 15, Automatic
2020/10/10 6:32:02, 9, Reverse, 7, 20, 15, Automatic
2020/10/10 6:38:13, 12, Forward, 20, 5, 15, Automatic
2020/10/10 6:38:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/10 6:38:54, 10, Forward, 10, 120, 5, Automatic
2020/10/10 6:41:04, 10, Reverse, 10, 120, 5, Automatic
2020/10/10 6:47:58, 1, Forward, 30, 120, 15, Automatic
2020/10/10 6:50:28, 8, Reverse, 30, 120, 15, Automatic
2020/10/10 6:50:44, 12, Forward, 15, 5, 15, Automatic
2020/10/10 6:51:03, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 6:57:43, 2, Forward, 35, 120, 15, Automatic
2020/10/10 7:00:18, 8, Reverse, 35, 120, 15, Automatic
2020/10/10 7:00:34, 12, Forward, 15, 5, 15, Automatic
2020/10/10 7:00:54, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 7:07:28, 3, Forward, 40, 120, 15, Automatic
2020/10/10 7:10:08, 8, Reverse, 40, 120, 15, Automatic
2020/10/10 7:10:24, 12, Forward, 15, 5, 15, Automatic
2020/10/10 7:10:44, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 7:17:13, 4, Forward, 42, 120, 15, Automatic
2020/10/10 7:19:55, 8, Reverse, 42, 120, 15, Automatic
2020/10/10 7:20:11, 12, Forward, 15, 5, 15, Automatic
2020/10/10 7:20:30, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 7:26:58, 5, Forward, 45, 120, 15, Automatic
2020/10/10 7:29:43, 8, Reverse, 45, 120, 15, Automatic
2020/10/10 7:29:59, 12, Forward, 15, 5, 15, Automatic
2020/10/10 7:30:19, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 7:36:43, 6, Forward, 50, 120, 15, Automatic
2020/10/10 7:39:33, 8, Reverse, 50, 120, 15, Automatic
2020/10/10 7:39:48, 12, Forward, 15, 5, 15, Automatic
2020/10/10 7:40:08, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 7:46:28, 7, Forward, 52, 120, 15, Automatic
2020/10/10 7:49:20, 8, Reverse, 52, 120, 15, Automatic
2020/10/10 7:49:36, 9, Forward, 7, 20, 15, Automatic
2020/10/10 7:50:03, 9, Reverse, 7, 20, 15, Automatic
2020/10/10 7:56:13, 12, Forward, 20, 5, 15, Automatic
2020/10/10 7:56:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/10 7:56:54, 10, Forward, 10, 120, 5, Automatic
2020/10/10 7:59:04, 10, Reverse, 10, 120, 5, Automatic
2020/10/10 8:05:58, 1, Forward, 30, 120, 15, Automatic
2020/10/10 8:08:28, 8, Reverse, 30, 120, 15, Automatic
2020/10/10 8:08:44, 12, Forward, 15, 5, 15, Automatic
2020/10/10 8:09:04, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 8:15:43, 2, Forward, 35, 120, 15, Automatic
2020/10/10 8:18:18, 8, Reverse, 35, 120, 15, Automatic
2020/10/10 8:18:34, 12, Forward, 15, 5, 15, Automatic
2020/10/10 8:18:53, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 8:25:28, 3, Forward, 40, 120, 15, Automatic
2020/10/10 8:28:08, 8, Reverse, 40, 120, 15, Automatic
2020/10/10 8:28:24, 12, Forward, 15, 5, 15, Automatic
2020/10/10 8:28:43, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 8:35:13, 4, Forward, 42, 120, 15, Automatic
2020/10/10 8:37:55, 8, Reverse, 42, 120, 15, Automatic
2020/10/10 8:38:11, 12, Forward, 15, 5, 15, Automatic
2020/10/10 8:38:31, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 8:44:58, 5, Forward, 45, 120, 15, Automatic
2020/10/10 8:47:43, 8, Reverse, 45, 120, 15, Automatic
2020/10/10 8:47:59, 12, Forward, 15, 5, 15, Automatic
2020/10/10 8:48:19, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 8:54:43, 6, Forward, 50, 120, 15, Automatic
2020/10/10 8:57:33, 8, Reverse, 50, 120, 15, Automatic
2020/10/10 8:57:49, 12, Forward, 15, 5, 15, Automatic
2020/10/10 8:58:08, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 9:04:28, 7, Forward, 52, 120, 15, Automatic
2020/10/10 9:07:20, 8, Reverse, 52, 120, 15, Automatic
2020/10/10 9:07:36, 9, Forward, 7, 20, 15, Automatic
2020/10/10 9:08:03, 9, Reverse, 7, 20, 15, Automatic
2020/10/10 9:14:13, 12, Forward, 20, 5, 15, Automatic
2020/10/10 9:14:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/10 9:14:54, 10, Forward, 10, 120, 5, Automatic
2020/10/10 21:37:28, 12, Forward, 20, 5, 15, Automatic - Start!
2020/10/10 21:37:53, 12, Reverse, 20, 5, 15, Automatic
2020/10/10 21:38:09, 10, Forward, 10, 120, 5, Automatic
2020/10/10 21:40:19, 10, Reverse, 10, 120, 5, Automatic
2020/10/10 21:47:13, 1, Forward, 30, 120, 15, Automatic
2020/10/10 21:49:43, 8, Reverse, 30, 120, 15, Automatic
2020/10/10 21:49:58, 12, Forward, 15, 5, 15, Automatic
2020/10/10 21:50:18, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 21:56:58, 2, Forward, 35, 120, 15, Automatic
2020/10/10 21:59:33, 8, Reverse, 35, 120, 15, Automatic
2020/10/10 21:59:49, 12, Forward, 15, 5, 15, Automatic
2020/10/10 22:00:09, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 22:06:43, 3, Forward, 40, 120, 15, Automatic
2020/10/10 22:09:23, 8, Reverse, 40, 120, 15, Automatic
2020/10/10 22:09:39, 12, Forward, 15, 5, 15, Automatic
2020/10/10 22:09:59, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 22:16:28, 4, Forward, 42, 120, 15, Automatic
2020/10/10 22:19:10, 8, Reverse, 42, 120, 15, Automatic
2020/10/10 22:19:25, 12, Forward, 15, 5, 15, Automatic
2020/10/10 22:19:45, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 22:26:13, 5, Forward, 45, 120, 15, Automatic
2020/10/10 22:28:58, 8, Reverse, 45, 120, 15, Automatic
2020/10/10 22:29:13, 12, Forward, 15, 5, 15, Automatic
2020/10/10 22:29:33, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 22:37:28, 12, Forward, 20, 5, 15, Automatic - Start!
2020/10/10 22:37:53, 12, Reverse, 20, 5, 15, Automatic
2020/10/10 22:38:09, 10, Forward, 10, 120, 5, Automatic
2020/10/10 22:40:19, 10, Reverse, 10, 120, 5, Automatic
2020/10/10 23:08:13, 12, Forward, 20, 5, 15, Automatic - Start!
2020/10/10 23:08:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/10 23:08:54, 10, Forward, 10, 120, 5, Automatic
2020/10/10 23:11:04, 10, Reverse, 10, 120, 5, Automatic
2020/10/10 23:17:58, 1, Forward, 30, 120, 15, Automatic
2020/10/10 23:20:28, 8, Reverse, 30, 120, 15, Automatic
2020/10/10 23:20:44, 12, Forward, 15, 5, 15, Automatic
2020/10/10 23:21:04, 12, Reverse, 15, 5, 15, Automatic
2020/10/10 23:27:43, 2, Forward, 35, 120, 15, Automatic
2020/10/11 1:36:25, 12, Forward, 20, 5, 15, Automatic - Start!
2020/10/11 1:36:50, 12, Reverse, 20, 5, 15, Automatic
2020/10/11 1:37:06, 10, Forward, 10, 120, 5, Automatic
2020/10/11 1:47:13, 12, Forward, 20, 5, 15, Automatic - Start!
2020/10/11 1:47:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/11 1:47:54, 10, Forward, 10, 120, 5, Automatic
2020/10/11 1:50:04, 10, Reverse, 10, 120, 5, Automatic
2020/10/11 1:56:58, 1, Forward, 30, 120, 15, Automatic
2020/10/11 1:59:28, 8, Reverse, 30, 120, 15, Automatic
2020/10/11 1:59:44, 12, Forward, 15, 5, 15, Automatic
2020/10/11 2:00:04, 12, Reverse, 15, 5, 15, Automatic
2020/10/11 2:08:13, 12, Forward, 20, 5, 15, Automatic - Start!
2020/10/11 2:08:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/11 2:08:54, 10, Forward, 10, 120, 5, Automatic
2020/10/11 2:11:04, 10, Reverse, 10, 120, 5, Automatic
2020/10/11 2:17:58, 1, Forward, 30, 120, 15, Automatic
2020/10/11 2:20:28, 8, Reverse, 30, 120, 15, Automatic
2020/10/11 2:20:43, 12, Forward, 15, 5, 15, Automatic
2020/10/11 2:21:03, 12, Reverse, 15, 5, 15, Automatic
2020/10/11 2:27:43, 2, Forward, 35, 120, 15, Automatic
2020/10/11 2:30:18, 8, Reverse, 35, 120, 15, Automatic
2020/10/11 2:30:34, 12, Forward, 15, 5, 15, Automatic
2020/10/11 2:30:54, 12, Reverse, 15, 5, 15, Automatic
2020/10/11 2:37:28, 3, Forward, 40, 120, 15, Automatic
2020/10/11 2:40:08, 8, Reverse, 40, 120, 15, Automatic
2020/10/11 2:40:24, 12, Forward, 15, 5, 15, Automatic
2020/10/11 2:40:44, 12, Reverse, 15, 5, 15, Automatic
2020/10/11 2:47:13, 4, Forward, 42, 120, 15, Automatic
2020/10/11 2:49:55, 8, Reverse, 42, 120, 15, Automatic
2020/10/11 2:50:11, 12, Forward, 15, 5, 15, Automatic
2020/10/11 2:50:31, 12, Reverse, 15, 5, 15, Automatic
2020/10/11 2:56:58, 5, Forward, 45, 120, 15, Automatic
2020/10/11 2:59:43, 8, Reverse, 45, 120, 15, Automatic
2020/10/11 2:59:59, 12, Forward, 15, 5, 15, Automatic
2020/10/11 3:00:19, 12, Reverse, 15, 5, 15, Automatic
2020/10/11 22:08:13, 12, Forward, 20, 5, 15, Automatic - Start!
2020/10/11 22:08:38, 12, Reverse, 20, 5, 15, Automatic
2020/10/11 22:08:54, 10, Forward, 10, 120, 5, Automatic
2020/10/11 22:11:04, 10, Reverse, 10, 120, 5, Automatic
2020/10/11 22:17:57, 1, Forward, 30, 120, 15, Automatic
2020/10/11 22:20:27, 8, Reverse, 30, 120, 15, Automatic
2020/10/11 22:20:43, 12, Forward, 15, 5, 15, Automatic
2020/10/11 22:21:03, 12, Reverse, 15, 5, 15, Automatic
2020/10/11 22:27:42, 2, Forward, 35, 120, 15, Automatic
2020/10/11 22:30:18, 8, Reverse, 35, 120, 15, Automatic
2020/10/11 22:30:33, 12, Forward, 15, 5, 15, Automatic
