Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
2020/7/1 3:35:59, 12, Forward, 12, 1, 15, Automatic
2020/7/1 3:36:12, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 3:42:43, 6, Forward, 50, 120, 15, Automatic
2020/7/1 3:45:33, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 3:45:49, 12, Forward, 12, 5, 15, Automatic
2020/7/1 3:46:06, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 3:52:28, 7, Forward, 52, 120, 15, Automatic
2020/7/1 3:55:20, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 3:55:36, 9, Forward, 7, 20, 15, Automatic
2020/7/1 3:56:03, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 4:02:13, 12, Forward, 20, 5, 15, Automatic
2020/7/1 4:02:38, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 4:02:54, 10, Forward, 10, 120, 5, Automatic
2020/7/1 4:05:04, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 4:11:58, 1, Forward, 30, 120, 15, Automatic
2020/7/1 4:14:28, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 4:14:44, 10, Forward, 1, 1, 1, Automatic
2020/7/1 4:14:46, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 4:21:43, 2, Forward, 35, 120, 15, Automatic
2020/7/1 4:24:18, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 4:24:34, 10, Forward, 1, 1, 1, Automatic
2020/7/1 4:24:36, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 4:31:28, 3, Forward, 40, 120, 15, Automatic
2020/7/1 4:34:08, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 4:34:24, 12, Forward, 12, 5, 15, Automatic
2020/7/1 4:34:41, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 4:41:13, 4, Forward, 42, 120, 15, Automatic
2020/7/1 4:43:55, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 4:44:11, 10, Forward, 1, 1, 1, Automatic
2020/7/1 4:44:13, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 4:50:58, 5, Forward, 45, 120, 15, Automatic
2020/7/1 4:53:43, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 4:53:59, 12, Forward, 12, 1, 15, Automatic
2020/7/1 4:54:12, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 5:00:43, 6, Forward, 50, 120, 15, Automatic
2020/7/1 5:03:33, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 5:03:49, 12, Forward, 12, 5, 15, Automatic
2020/7/1 5:04:06, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 5:10:28, 7, Forward, 52, 120, 15, Automatic
2020/7/1 5:13:20, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 5:13:36, 9, Forward, 7, 20, 15, Automatic
2020/7/1 5:14:03, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 5:20:13, 12, Forward, 20, 5, 15, Automatic
2020/7/1 5:20:38, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 5:20:54, 10, Forward, 10, 120, 5, Automatic
2020/7/1 5:23:04, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 5:29:58, 1, Forward, 30, 120, 15, Automatic
2020/7/1 5:32:28, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 5:32:44, 10, Forward, 1, 1, 1, Automatic
2020/7/1 5:32:46, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 5:39:43, 2, Forward, 35, 120, 15, Automatic
2020/7/1 5:42:18, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 5:42:34, 10, Forward, 1, 1, 1, Automatic
2020/7/1 5:42:36, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 5:49:28, 3, Forward, 40, 120, 15, Automatic
2020/7/1 5:52:08, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 5:52:24, 12, Forward, 12, 5, 15, Automatic
2020/7/1 5:52:41, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 5:59:13, 4, Forward, 42, 120, 15, Automatic
2020/7/1 6:01:55, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 6:02:11, 10, Forward, 1, 1, 1, Automatic
2020/7/1 6:02:13, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 6:08:58, 5, Forward, 45, 120, 15, Automatic
2020/7/1 6:11:43, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 6:11:59, 12, Forward, 12, 1, 15, Automatic
2020/7/1 6:12:12, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 6:18:43, 6, Forward, 50, 120, 15, Automatic
2020/7/1 6:21:33, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 6:21:49, 12, Forward, 12, 5, 15, Automatic
2020/7/1 6:22:06, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 6:28:28, 7, Forward, 52, 120, 15, Automatic
2020/7/1 6:31:20, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 6:31:36, 9, Forward, 7, 20, 15, Automatic
2020/7/1 6:32:03, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 6:38:13, 12, Forward, 20, 5, 15, Automatic
2020/7/1 6:38:38, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 6:38:54, 10, Forward, 10, 120, 5, Automatic
2020/7/1 6:41:04, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 6:47:58, 1, Forward, 30, 120, 15, Automatic
2020/7/1 6:50:28, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 6:50:44, 10, Forward, 1, 1, 1, Automatic
2020/7/1 6:50:46, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 6:57:43, 2, Forward, 35, 120, 15, Automatic
2020/7/1 7:00:19, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 7:00:34, 10, Forward, 1, 1, 1, Automatic
2020/7/1 7:00:36, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 7:07:28, 3, Forward, 40, 120, 15, Automatic
2020/7/1 7:10:08, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 7:10:24, 12, Forward, 12, 5, 15, Automatic
2020/7/1 7:10:41, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 7:17:13, 4, Forward, 42, 120, 15, Automatic
2020/7/1 7:19:56, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 7:20:11, 10, Forward, 1, 1, 1, Automatic
2020/7/1 7:20:13, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 7:26:58, 5, Forward, 45, 120, 15, Automatic
2020/7/1 7:29:44, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 7:29:59, 12, Forward, 12, 1, 15, Automatic
2020/7/1 7:30:12, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 7:36:43, 6, Forward, 50, 120, 15, Automatic
2020/7/1 7:39:34, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 7:39:49, 12, Forward, 12, 5, 15, Automatic
2020/7/1 7:40:06, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 7:46:28, 7, Forward, 52, 120, 15, Automatic
2020/7/1 7:49:20, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 7:49:36, 9, Forward, 7, 20, 15, Automatic
2020/7/1 7:50:03, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 7:56:13, 12, Forward, 20, 5, 15, Automatic
2020/7/1 7:56:38, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 7:56:54, 10, Forward, 10, 120, 5, Automatic
2020/7/1 7:59:04, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 8:05:58, 1, Forward, 30, 120, 15, Automatic
2020/7/1 8:08:29, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 8:08:44, 10, Forward, 1, 1, 1, Automatic
2020/7/1 8:08:46, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 8:15:43, 2, Forward, 35, 120, 15, Automatic
2020/7/1 8:18:19, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 8:18:34, 10, Forward, 1, 1, 1, Automatic
2020/7/1 8:18:36, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 8:25:28, 3, Forward, 40, 120, 15, Automatic
2020/7/1 8:28:08, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 8:28:24, 12, Forward, 12, 5, 15, Automatic
2020/7/1 8:28:41, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 8:35:13, 4, Forward, 42, 120, 15, Automatic
2020/7/1 8:37:56, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 8:38:11, 10, Forward, 1, 1, 1, Automatic
2020/7/1 8:38:13, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 8:44:58, 5, Forward, 45, 120, 15, Automatic
2020/7/1 8:47:44, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 8:47:59, 12, Forward, 12, 1, 15, Automatic
2020/7/1 8:48:12, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 8:54:43, 6, Forward, 50, 120, 15, Automatic
2020/7/1 8:57:34, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 8:57:49, 12, Forward, 12, 5, 15, Automatic
2020/7/1 8:58:06, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 9:04:28, 7, Forward, 52, 120, 15, Automatic
2020/7/1 9:07:20, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 9:07:36, 9, Forward, 7, 20, 15, Automatic
2020/7/1 9:08:03, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 9:14:13, 12, Forward, 20, 5, 15, Automatic
2020/7/1 9:14:39, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 9:14:54, 10, Forward, 10, 120, 5, Automatic
2020/7/1 9:17:04, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 9:23:59, 1, Forward, 30, 120, 15, Automatic
2020/7/1 9:26:29, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 9:26:44, 10, Forward, 1, 1, 1, Automatic
2020/7/1 9:26:46, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 9:33:44, 2, Forward, 35, 120, 15, Automatic
2020/7/1 9:36:19, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 9:36:34, 10, Forward, 1, 1, 1, Automatic
2020/7/1 9:36:36, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 9:43:29, 3, Forward, 40, 120, 15, Automatic
2020/7/1 9:46:09, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 9:46:24, 12, Forward, 12, 5, 15, Automatic
2020/7/1 9:46:41, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 9:53:14, 4, Forward, 42, 120, 15, Automatic
2020/7/1 9:55:56, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 9:56:11, 10, Forward, 1, 1, 1, Automatic
2020/7/1 9:56:13, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 10:02:59, 5, Forward, 45, 120, 15, Automatic
2020/7/1 10:05:44, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 10:05:59, 12, Forward, 12, 1, 15, Automatic
2020/7/1 10:06:12, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 10:12:44, 6, Forward, 50, 120, 15, Automatic
2020/7/1 10:15:34, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 10:15:49, 12, Forward, 12, 5, 15, Automatic
2020/7/1 10:16:06, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 10:22:29, 7, Forward, 52, 120, 15, Automatic
2020/7/1 10:25:21, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 10:25:36, 9, Forward, 7, 20, 15, Automatic
2020/7/1 10:26:03, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 10:32:14, 12, Forward, 20, 5, 15, Automatic
2020/7/1 10:32:39, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 10:32:54, 10, Forward, 10, 120, 5, Automatic
2020/7/1 10:35:04, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 10:41:59, 1, Forward, 30, 120, 15, Automatic
2020/7/1 10:44:29, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 10:44:44, 10, Forward, 1, 1, 1, Automatic
2020/7/1 10:44:46, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 10:51:44, 2, Forward, 35, 120, 15, Automatic
2020/7/1 10:54:19, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 10:54:34, 10, Forward, 1, 1, 1, Automatic
2020/7/1 10:54:37, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 11:01:29, 3, Forward, 40, 120, 15, Automatic
2020/7/1 11:04:09, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 11:04:25, 12, Forward, 12, 5, 15, Automatic
2020/7/1 11:04:41, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 11:11:14, 4, Forward, 42, 120, 15, Automatic
2020/7/1 11:13:56, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 11:14:11, 10, Forward, 1, 1, 1, Automatic
2020/7/1 11:14:13, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 11:20:59, 5, Forward, 45, 120, 15, Automatic
2020/7/1 11:23:44, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 11:23:59, 12, Forward, 12, 1, 15, Automatic
2020/7/1 11:24:12, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 11:30:44, 6, Forward, 50, 120, 15, Automatic
2020/7/1 11:33:34, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 11:33:49, 12, Forward, 12, 5, 15, Automatic
2020/7/1 11:34:06, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 11:40:29, 7, Forward, 52, 120, 15, Automatic
2020/7/1 11:43:21, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 11:43:36, 9, Forward, 7, 20, 15, Automatic
2020/7/1 11:44:03, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 11:50:14, 12, Forward, 20, 5, 15, Automatic
2020/7/1 11:50:39, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 11:50:54, 10, Forward, 10, 120, 5, Automatic
2020/7/1 11:53:05, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 11:59:59, 1, Forward, 30, 120, 15, Automatic
2020/7/1 12:02:29, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 12:02:45, 10, Forward, 1, 1, 1, Automatic
2020/7/1 12:02:47, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 12:09:44, 2, Forward, 35, 120, 15, Automatic
2020/7/1 12:12:19, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 12:12:35, 10, Forward, 1, 1, 1, Automatic
2020/7/1 12:12:37, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 12:19:29, 3, Forward, 40, 120, 15, Automatic
2020/7/1 12:22:09, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 12:22:25, 12, Forward, 12, 5, 15, Automatic
2020/7/1 12:22:42, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 12:29:14, 4, Forward, 42, 120, 15, Automatic
2020/7/1 12:31:56, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 12:32:12, 10, Forward, 1, 1, 1, Automatic
2020/7/1 12:32:14, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 12:38:59, 5, Forward, 45, 120, 15, Automatic
2020/7/1 12:41:44, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 12:42:00, 12, Forward, 12, 1, 15, Automatic
2020/7/1 12:42:13, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 12:48:44, 6, Forward, 50, 120, 15, Automatic
2020/7/1 12:51:34, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 12:51:50, 12, Forward, 12, 5, 15, Automatic
2020/7/1 12:52:07, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 12:58:29, 7, Forward, 52, 120, 15, Automatic
2020/7/1 13:01:21, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 13:01:37, 9, Forward, 7, 20, 15, Automatic
2020/7/1 13:02:04, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 13:08:14, 12, Forward, 20, 5, 15, Automatic
2020/7/1 13:08:39, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 13:08:55, 10, Forward, 10, 120, 5, Automatic
2020/7/1 13:11:05, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 13:17:59, 1, Forward, 30, 120, 15, Automatic
2020/7/1 13:20:29, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 13:20:45, 10, Forward, 1, 1, 1, Automatic
2020/7/1 13:20:47, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 13:27:44, 2, Forward, 35, 120, 15, Automatic
2020/7/1 13:30:19, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 13:30:35, 10, Forward, 1, 1, 1, Automatic
2020/7/1 13:30:37, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 13:37:29, 3, Forward, 40, 120, 15, Automatic
2020/7/1 13:40:09, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 13:40:25, 12, Forward, 12, 5, 15, Automatic
2020/7/1 13:40:42, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 13:47:14, 4, Forward, 42, 120, 15, Automatic
2020/7/1 13:49:56, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 13:50:12, 10, Forward, 1, 1, 1, Automatic
2020/7/1 13:50:14, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 13:56:59, 5, Forward, 45, 120, 15, Automatic
2020/7/1 13:59:44, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 14:00:00, 12, Forward, 12, 1, 15, Automatic
2020/7/1 14:00:13, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 14:06:44, 6, Forward, 50, 120, 15, Automatic
2020/7/1 14:09:34, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 14:09:50, 12, Forward, 12, 5, 15, Automatic
2020/7/1 14:10:07, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 14:16:29, 7, Forward, 52, 120, 15, Automatic
2020/7/1 14:19:21, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 14:19:37, 9, Forward, 7, 20, 15, Automatic
2020/7/1 14:20:04, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 14:26:14, 12, Forward, 20, 5, 15, Automatic
2020/7/1 14:26:39, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 14:26:55, 10, Forward, 10, 120, 5, Automatic
2020/7/1 14:29:05, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 14:35:59, 1, Forward, 30, 120, 15, Automatic
2020/7/1 14:38:29, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 14:38:45, 10, Forward, 1, 1, 1, Automatic
2020/7/1 14:38:47, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 14:45:44, 2, Forward, 35, 120, 15, Automatic
2020/7/1 14:48:19, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 14:48:35, 10, Forward, 1, 1, 1, Automatic
2020/7/1 14:48:37, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 14:55:29, 3, Forward, 40, 120, 15, Automatic
2020/7/1 14:58:09, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 14:58:25, 12, Forward, 12, 5, 15, Automatic
2020/7/1 14:58:42, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 15:05:14, 4, Forward, 42, 120, 15, Automatic
2020/7/1 15:07:56, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 15:08:12, 10, Forward, 1, 1, 1, Automatic
2020/7/1 15:08:14, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 15:14:59, 5, Forward, 45, 120, 15, Automatic
2020/7/1 15:17:45, 8, Reverse, 45, 120, 15, Automatic
2020/7/1 15:18:00, 12, Forward, 12, 1, 15, Automatic
2020/7/1 15:18:13, 12, Reverse, 12, 1, 15, Automatic
2020/7/1 15:24:44, 6, Forward, 50, 120, 15, Automatic
2020/7/1 15:27:35, 8, Reverse, 50, 120, 15, Automatic
2020/7/1 15:27:50, 12, Forward, 12, 5, 15, Automatic
2020/7/1 15:28:07, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 15:34:29, 7, Forward, 52, 120, 15, Automatic
2020/7/1 15:37:21, 8, Reverse, 52, 120, 15, Automatic
2020/7/1 15:37:37, 9, Forward, 7, 20, 15, Automatic
2020/7/1 15:38:04, 9, Reverse, 7, 20, 15, Automatic
2020/7/1 15:44:15, 12, Forward, 20, 5, 15, Automatic
2020/7/1 15:44:40, 12, Reverse, 20, 5, 15, Automatic
2020/7/1 15:44:55, 10, Forward, 10, 120, 5, Automatic
2020/7/1 15:47:05, 10, Reverse, 10, 120, 5, Automatic
2020/7/1 15:54:00, 1, Forward, 30, 120, 15, Automatic
2020/7/1 15:56:30, 8, Reverse, 30, 120, 15, Automatic
2020/7/1 15:56:45, 10, Forward, 1, 1, 1, Automatic
2020/7/1 15:56:47, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 16:03:45, 2, Forward, 35, 120, 15, Automatic
2020/7/1 16:06:20, 8, Reverse, 35, 120, 15, Automatic
2020/7/1 16:06:35, 10, Forward, 1, 1, 1, Automatic
2020/7/1 16:06:38, 10, Reverse, 1, 1, 1, Automatic
2020/7/1 16:13:30, 3, Forward, 40, 120, 15, Automatic
2020/7/1 16:16:10, 8, Reverse, 40, 120, 15, Automatic
2020/7/1 16:16:25, 12, Forward, 12, 5, 15, Automatic
2020/7/1 16:16:42, 12, Reverse, 12, 5, 15, Automatic
2020/7/1 16:23:15, 4, Forward, 42, 120, 15, Automatic
2020/7/1 16:25:57, 8, Reverse, 42, 120, 15, Automatic
2020/7/1 16:26:12, 10, Forward, 1, 1, 1, Automatic
