Reservoir,Site,DateTime,Depth_m,TFe_mgL,TMn_mgL,SFe_mgL,SMn_mgL,Flag_DateTime,Flag_TFe,Flag_TMn,Flag_SFe,Flag_SMn
FCR,50,2014-09-08 12:00:00,8,3.257,2.04,1.542,1.748,1,0,0,0,0
FCR,50,2014-09-08 12:00:00,9,3.471,2.155,1.335,1.96,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,0.1,0.2613,0.0093,0.2012,0.0076,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,0.8,0.278,0.0115,0.2406,0.009,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,1.6,0.2598,0.0098,0.22,0.0077,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,2.8,0.3046,0.0125,0.2199,0.0067,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,3.8,0.2607,0.0096,0.2187,0.0071,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,5,1.336,1.349,0.9845,1.259,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,6.2,2.338,1.83,1.866,1.767,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,8,5.979,1.945,3.353,1.891,1,0,0,0,0
FCR,50,2014-09-15 12:00:00,9,2.998,2.264,2.738,2.255,1,0,0,0,0
FCR,50,2014-09-22 12:00:00,0.8,0.277,0.0115,0.1742,0.0049,1,0,0,0,0
FCR,50,2014-09-22 12:00:00,1.6,0.2733,0.0111,0.1796,0.0054,1,0,0,0,0
FCR,50,2014-09-22 12:00:00,2.8,0.2728,0.0106,0.1878,0.0051,1,0,0,0,0
FCR,50,2014-09-22 12:00:00,3.8,0.3289,0.0148,0.1926,0.0051,1,0,0,0,0
FCR,50,2014-09-22 12:00:00,5,1.232,1.032,0.7917,0.9795,1,0,0,0,0
FCR,50,2014-09-22 12:00:00,6.2,5.871,2.102,5.466,2.077,1,0,0,0,0
FCR,50,2014-09-22 12:00:00,8,4.429,2.321,4.022,2.321,1,0,0,0,0
FCR,50,2014-09-22 12:00:00,9,3.491,2.76,2.631,2.758,1,0,0,0,0
BVR,50,2014-09-25 12:00:00,0.1,0.3766,0.0202,0.2285,0.0098,1,0,0,0,0
BVR,50,2014-09-25 12:00:00,4,0.3381,0.0202,0.2415,0.0103,1,0,0,0,0
BVR,50,2014-09-25 12:00:00,8,7.359,2.118,7.186,2.118,1,0,0,0,0
BVR,50,2014-09-25 12:00:00,11,34.79,3.412,34.79,3.412,1,0,0,0,0
FCR,50,2014-09-29 12:00:00,0.8,0.263,0.0251,0.1508,0.0097,1,0,0,0,0
FCR,50,2014-09-29 12:00:00,1.6,0.2846,0.0244,0.1927,0.0143,1,0,0,0,0
FCR,50,2014-09-29 12:00:00,2.8,0.3157,0.0267,0.2216,0.0171,1,0,0,0,0
FCR,50,2014-09-29 12:00:00,3.8,0.4248,0.0418,0.2633,0.0229,1,0,0,0,0
FCR,50,2014-09-29 12:00:00,5,0.8958,0.305,0.6064,0.2151,1,0,0,0,0
FCR,50,2014-09-29 12:00:00,6.2,3.843,1.705,3.356,1.705,1,0,0,0,0
FCR,50,2014-09-29 12:00:00,8,2.559,2.373,1.321,2.212,1,0,0,0,0
FCR,50,2014-09-29 12:00:00,9,2.241,2.628,1.073,2.56,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,0.1,0.317,0.0327,0.117,0.0042,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,0.8,0.3081,0.0359,0.2336,0.0276,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,1.6,0.3007,0.034,0.1718,0.0152,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,2.8,0.3001,0.0335,0.1774,0.0167,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,3.8,0.3026,0.0346,0.2176,0.0229,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,5,0.4616,0.195,0.2818,0.1365,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,6.2,1.082,1.602,0.7528,1.388,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,8,1.231,2.329,0.5466,2.132,1,0,0,0,0
FCR,50,2014-10-15 12:00:00,9,1.234,2.28,0.7097,2.256,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,0.1,0.4536,0.462,0.2534,0.3838,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,0.8,0.4523,0.453,0.1683,0.3413,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,1.6,0.4488,0.4588,0.2759,0.3908,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,2.8,0.4517,0.4551,0.2287,0.3697,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,3.8,0.4446,0.455,0.2092,0.3598,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,5,0.5417,0.4696,0.2661,0.3887,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,6.2,0.4607,0.4753,0.2438,0.3893,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,8,1.827,0.6354,0.5082,0.4143,1,0,0,0,0
FCR,50,2014-10-23 12:00:00,9,0.4988,0.47,0.2441,0.3849,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,0.1,0.1713,0.0463,0.086,0.022,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,0.8,0.1993,0.057,0.0721,0.0141,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,1.6,0.205,0.0576,0.1107,0.0297,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,2.8,0.2088,0.0579,0.0758,0.0137,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,3.8,0.2082,0.0594,0.1099,0.0276,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,5,0.192,0.0545,0.1552,0.0437,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,6.2,0.1965,0.0543,0.1543,0.042,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,8,0.1994,0.0551,0.1224,0.0319,1,0,0,0,0
FCR,50,2014-11-10 12:00:00,9,0.2084,0.0565,0.0829,0.0173,1,0,0,0,0
FCR,50,2015-03-31 12:00:00,0.1,0.423,0.0194,0.1573,0.0016,1,0,0,0,0
FCR,50,2015-03-31 12:00:00,1.6,0.4142,0.0201,0.1774,0.0044,1,0,0,0,0
FCR,50,2015-03-31 12:00:00,3.8,0.4456,0.0223,0.1881,0.0024,1,0,0,0,0
FCR,50,2015-03-31 12:00:00,5,0.4765,0.0256,0.1906,0.0023,1,0,0,0,0
FCR,50,2015-03-31 12:00:00,6.2,0.4853,0.033,0.1878,0.0053,1,0,0,0,0
FCR,50,2015-03-31 12:00:00,8,0.5974,0.0982,0.2415,0.0553,1,0,0,0,0
FCR,50,2015-03-31 12:00:00,9,0.658,0.1265,0.2585,0.0771,1,0,0,0,0
FCR,50,2015-04-07 12:00:00,0.1,0.4201,0.0175,0.2028,0.003,1,0,0,0,0
FCR,50,2015-04-07 12:00:00,1.6,0.4232,0.0167,0.1967,0.0035,1,0,0,0,0
FCR,50,2015-04-07 12:00:00,3.8,0.4477,0.0179,0.1901,0.0023,1,0,0,0,0
FCR,50,2015-04-07 12:00:00,5,0.3961,0.0164,0.1679,0.0006,1,0,0,0,0
FCR,50,2015-04-07 12:00:00,6.2,0.4459,0.0356,0.1983,0.0055,1,0,0,0,0
FCR,50,2015-04-07 12:00:00,8,0.4838,0.0601,0.2172,0.0133,1,0,0,0,0
FCR,50,2015-04-07 12:00:00,9,0.5157,0.0942,0.2327,0.0371,1,0,0,0,0
FCR,50,2015-04-13 12:00:00,0.1,0.4334,0.0209,0.2008,0.0007,1,0,0,0,0
FCR,50,2015-04-13 12:00:00,1.6,0.4476,0.0228,0.1978,0.0016,1,0,0,0,0
FCR,50,2015-04-13 12:00:00,3.8,0.4464,0.0237,0.1845,0.0005,1,0,0,0,0
FCR,50,2015-04-13 12:00:00,5,0.3647,0.03,0.1417,0.0007,1,0,0,0,0
FCR,50,2015-04-13 12:00:00,6.2,0.4121,0.0494,0.178,0.0062,1,0,0,0,0
FCR,50,2015-04-13 12:00:00,8,0.4866,0.0936,0.2172,0.0319,1,0,0,0,0
FCR,50,2015-04-13 12:00:00,9,0.5329,0.1272,0.2213,0.0389,1,0,0,0,0
FCR,50,2015-04-16 12:00:00,0.1,0.3544,0.0121,0.1887,0.0009,1,0,0,0,0
FCR,50,2015-04-16 12:00:00,0.8,0.333,0.0099,0.1889,0.0013,1,0,0,0,0
FCR,50,2015-04-16 12:00:00,1.6,0.2992,0.0055,0.1875,0.0012,1,0,0,0,0
FCR,50,2015-04-16 12:00:00,2.8,0.3183,0.0086,0.1733,0.0008,1,0,0,0,0
FCR,50,2015-04-16 12:00:00,3.8,0.3031,0.0066,0.1722,0.001,1,0,0,0,3
FCR,50,2015-04-16 12:00:00,5,0.2546,0.0134,0.1285,0.0045,1,0,0,0,0
FCR,50,2015-04-16 12:00:00,6.2,0.2938,0.0115,0.1558,0.0068,1,0,0,0,0
FCR,50,2015-04-16 12:00:00,8,0.4182,0.0415,0.2109,0.0415,1,0,0,0,0
FCR,50,2015-04-16 12:00:00,9,0.4761,0.061,0.2565,0.061,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,0.1,0.4181,0.0203,0.1964,0.0034,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,0.8,0.4105,0.0201,0.1963,0.0027,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,1.6,0.4338,0.0206,0.1954,0.0015,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,2.8,0.4155,0.0194,0.1911,0.0019,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,3.8,0.377,0.0243,0.1442,0.0021,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,5,0.3911,0.0571,0.1336,0.0296,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,6.2,0.4618,0.0879,0.1684,0.0534,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,8,0.4574,0.1053,0.196,0.0618,1,0,0,0,0
FCR,50,2015-04-19 12:00:00,9,0.7269,0.2509,0.2736,0.2099,1,0,0,0,0
FCR,50,2015-04-21 12:00:00,0.1,0.4501,0.0238,0.1832,0.0028,1,0,0,0,0
FCR,50,2015-04-21 12:00:00,1.6,0.4545,0.024,0.1871,0.0031,1,0,0,0,0
FCR,50,2015-04-21 12:00:00,3.8,0.408,0.0286,0.132,0.0022,1,0,0,0,0
FCR,50,2015-04-21 12:00:00,5,0.3814,0.0399,0.1022,0.0078,1,0,0,0,0
FCR,50,2015-04-21 12:00:00,6.2,0.4142,0.0425,0.1421,0.008,1,0,0,0,0
FCR,50,2015-04-21 12:00:00,8,0.7199,0.2047,0.247,0.1336,1,0,0,0,0
FCR,50,2015-04-21 12:00:00,9,0.7196,0.2143,0.245,0.156,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,0.1,0.3094,0.0094,0.1832,0.0031,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,0.8,0.3292,0.0089,0.1818,0.0035,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,1.6,0.3117,0.0081,0.1879,0.0031,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,2.8,0.3881,0.0119,0.2094,0.0027,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,3.8,0.4029,0.0239,0.1661,0.0065,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,5,0.3419,0.0558,0.1567,0.0317,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,6.2,0.3535,0.0693,0.1924,0.0635,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,8,0.4081,0.0835,0.2181,0.0737,1,0,0,0,0
FCR,50,2015-04-25 12:00:00,9,0.7398,0.2385,0.3304,0.2006,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,0.1,0.3872,0.0161,0.1394,0.0048,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,0.8,0.3957,0.0183,0.105,0.004,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,1.6,0.4061,0.0182,0.1402,0.0044,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,2.8,0.3966,0.0176,0.1407,0.0037,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,3.8,0.4092,0.019,0.1366,0.0037,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,5,0.4258,0.077,0.1016,0.0178,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,6.2,0.4568,0.103,0.134,0.037,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,8,0.6056,0.1642,0.1876,0.0896,1,0,0,0,0
FCR,50,2015-04-28 12:00:00,9,1.129,0.4278,0.3367,0.276,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,0.1,0.2299,0.0126,0.0774,0.0009,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,0.8,0.1082,0.0038,0.0787,0.0011,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,1.6,0.1524,0.0065,0.0832,0.0013,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,2.8,0.1377,0.0053,0.0788,0.0006,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,3.8,0.1325,0.0051,0.0839,0.0006,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,5,0.1167,0.0157,0.0572,0.0142,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,6.2,0.085,0.0037,0.0586,0.0037,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,8,0.2309,0.0411,0.1045,0.0411,1,0,0,0,0
FCR,50,2015-05-01 12:00:00,9,0.4062,0.0724,0.1393,0.0724,1,0,0,0,0
FCR,50,2015-05-05 12:00:00,0.1,0.2621,0.0212,0.0734,0.0024,1,0,0,0,0
FCR,50,2015-05-05 12:00:00,0.8,0.2698,0.0188,0.0723,0.0032,1,0,0,0,0
FCR,50,2015-05-05 12:00:00,1.6,0.2677,0.0174,0.0389,0.0026,1,0,0,0,0
FCR,50,2015-05-05 12:00:00,2.8,0.2782,0.0163,0.0611,0.0011,1,0,0,0,0
FCR,50,2015-05-05 12:00:00,3.8,0.3605,0.0201,0.076,0.001,1,0,0,0,3
FCR,50,2015-05-05 12:00:00,5,0.3819,0.0381,0.0684,0.0024,1,0,0,0,0
FCR,50,2015-05-05 12:00:00,6.2,0.4255,0.1218,0.0756,0.0374,1,0,0,0,0
FCR,50,2015-05-05 12:00:00,8,0.6698,0.2186,0.1327,0.1127,1,0,0,0,0
FCR,50,2015-05-05 12:00:00,9,1.047,0.3059,0.235,0.2118,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,0.1,0.1958,0.0143,0.0508,0.0023,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,0.8,0.2038,0.0145,0.043,0.0016,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,1.6,0.2094,0.0143,0.0404,0.0012,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,2.8,0.2122,0.0143,0.0429,0.0009,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,3.8,0.2698,0.0153,0.0585,0.0014,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,5,0.3985,0.07,0.0719,0.0114,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,6.2,0.6393,0.2257,0.1016,0.1059,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,8,0.6865,0.257,0.1199,0.1305,1,0,0,0,0
FCR,50,2015-05-11 12:00:00,9,0.806,0.3305,0.1309,0.1725,1,0,0,0,0
BVR,50,2015-05-14 12:00:00,0.1,0.216,0.0156,0.119,0.0027,1,0,0,0,0
BVR,50,2015-05-14 12:00:00,3,0.1721,0.0159,0.0737,0.0024,1,0,0,0,0
BVR,50,2015-05-14 12:00:00,6,0.1618,0.0453,0.0247,0.0025,1,0,0,0,0
BVR,50,2015-05-14 12:00:00,9,2.106,0.8174,0.5993,0.8174,1,0,0,0,0
BVR,50,2015-05-14 12:00:00,11,7.913,1.609,6.126,1.526,1,0,0,0,0
FCR,50,2015-05-18 12:00:00,0.1,0.2274,0.0182,0.0636,0.0043,1,0,0,0,0
FCR,50,2015-05-18 12:00:00,1.6,0.2189,0.015,0.0565,0.001,1,0,0,0,3
FCR,50,2015-05-18 12:00:00,3.8,0.3757,0.0268,0.0931,0.0028,1,0,0,0,0
FCR,50,2015-05-18 12:00:00,5,0.4902,0.1618,0.0897,0.0801,1,0,0,0,0
FCR,50,2015-05-18 12:00:00,6.2,0.6791,0.2445,0.1121,0.1162,1,0,0,0,0
FCR,50,2015-05-18 12:00:00,8,0.9461,0.4255,0.1461,0.203,1,0,0,0,0
FCR,50,2015-05-18 12:00:00,9,0.9208,0.414,0.1392,0.1977,1,0,0,0,0
BVR,50,2015-05-21 12:00:00,0.1,0.2436,0.0205,0.124,0.0021,1,0,0,0,0
BVR,50,2015-05-21 12:00:00,3,0.2223,0.0262,0.097,0.0032,1,0,0,0,0
BVR,50,2015-05-21 12:00:00,6,0.1547,0.0339,0.0404,0.0034,1,0,0,0,0
BVR,50,2015-05-21 12:00:00,9,2.726,1.024,1.885,1.024,1,0,0,0,0
BVR,50,2015-05-21 12:00:00,11,7.573,1.443,5.896,1.392,1,0,0,0,0
BVR,50,2015-05-28 12:00:00,0.1,0.2116,0.0132,0.1001,0.0005,1,0,0,0,0
BVR,50,2015-05-28 12:00:00,3,0.2156,0.0166,0.1046,0.0012,1,0,0,0,0
BVR,50,2015-05-28 12:00:00,6,0.2524,0.1691,0.0339,0.0892,1,0,0,0,0
BVR,50,2015-05-28 12:00:00,9,2.114,1.123,0.6325,1.071,1,0,0,0,0
BVR,50,2015-05-28 12:00:00,11,13.76,1.87,8.681,1.631,1,0,0,0,0
FCR,50,2015-06-01 12:00:00,0.1,0.2303,0.0121,0.08,0.0018,1,0,0,0,0
FCR,50,2015-06-01 12:00:00,1.6,0.2314,0.0123,0.068,0.001,1,0,0,0,3
FCR,50,2015-06-01 12:00:00,3.8,0.2601,0.022,0.046,0.0017,1,0,0,0,0
FCR,50,2015-06-01 12:00:00,5,0.4938,0.1999,0.0463,0.1065,1,0,0,0,0
FCR,50,2015-06-01 12:00:00,6.2,0.7627,0.3642,0.0695,0.2581,1,0,0,0,0
FCR,50,2015-06-01 12:00:00,8,0.9407,0.4787,0.077,0.3221,1,0,0,0,0
FCR,50,2015-06-01 12:00:00,9,1.002,0.5043,0.0731,0.2871,1,0,0,0,0
BVR,50,2015-06-04 12:00:00,0.1,0.2207,0.0226,0.0932,0.0024,1,0,0,0,0
BVR,50,2015-06-04 12:00:00,3,0.2201,0.0214,0.0925,0.0027,1,0,0,0,0
BVR,50,2015-06-04 12:00:00,6,0.1165,0.0729,0.0102,0.0294,1,0,0,0,0
BVR,50,2015-06-04 12:00:00,9,4.579,1.687,3.32,1.468,1,0,0,0,0
BVR,50,2015-06-04 12:00:00,11,11.4,2.035,11.4,2.021,1,0,0,0,0
FCR,50,2015-06-08 12:00:00,0.1,0.2869,0.0233,0.1194,0.0043,1,0,0,0,0
FCR,50,2015-06-08 12:00:00,1.6,0.3225,0.025,0.1259,0.0013,1,0,0,0,0
FCR,50,2015-06-08 12:00:00,3.8,0.3376,0.0857,0.0331,0.0007,1,0,0,0,0
FCR,50,2015-06-08 12:00:00,5,0.6489,0.2494,0.0585,0.0188,1,0,0,0,0
FCR,50,2015-06-08 12:00:00,6.2,0.746,0.4681,0.0212,0.2408,1,0,0,0,0
FCR,50,2015-06-08 12:00:00,8,1.79,1.954,0.2611,1.73,1,0,0,0,0
FCR,50,2015-06-08 12:00:00,9,1.385,1.383,0.1946,1.089,1,0,0,0,0
BVR,50,2015-06-11 12:00:00,0.1,0.2365,0.0127,0.1108,0.0026,1,0,0,0,0
BVR,50,2015-06-11 12:00:00,3,0.227,0.0132,0.1125,0.0035,1,0,0,0,0
BVR,50,2015-06-11 12:00:00,6,0.4327,0.2453,0.0451,0.1878,1,0,0,0,0
BVR,50,2015-06-11 12:00:00,9,3.609,1.498,2.537,1.398,1,0,0,0,0
BVR,50,2015-06-11 12:00:00,11,11.75,1.932,9.015,1.781,1,0,0,0,0
FCR,50,2015-06-15 12:00:00,0.1,0.274,0.0124,0.1346,0.0033,1,0,0,0,0
FCR,50,2015-06-15 12:00:00,1.6,0.2804,0.0128,0.1288,0.0019,1,0,0,0,0
FCR,50,2015-06-15 12:00:00,3.8,0.3152,0.0346,0.0238,0.0042,1,0,0,0,0
FCR,50,2015-06-15 12:00:00,5,0.6798,0.1633,0.0746,0.0254,1,0,0,0,0
FCR,50,2015-06-15 12:00:00,6.2,0.9833,0.5938,0.075,0.3835,1,0,0,0,0
FCR,50,2015-06-15 12:00:00,8,1.085,0.9916,0.1748,0.9015,1,0,0,0,0
FCR,50,2015-06-15 12:00:00,9,1.181,1.289,0.1854,1.181,1,0,0,0,0
FCR,50,2015-06-22 12:00:00,0.1,0.3298,0.0139,0.1757,0.0076,1,0,0,0,0
FCR,50,2015-06-22 12:00:00,1.6,0.3508,0.0133,0.1811,0.0048,1,0,0,0,0
FCR,50,2015-06-22 12:00:00,3.8,0.2351,0.0136,0.051,0.0012,1,0,0,0,0
FCR,50,2015-06-22 12:00:00,5,0.7278,0.1641,0.0464,0.0626,1,0,0,0,0
FCR,50,2015-06-22 12:00:00,6.2,0.9062,0.5106,0.1566,0.3871,1,0,0,0,0
FCR,50,2015-06-22 12:00:00,8,1.346,0.9973,0.2967,0.9287,1,0,0,0,0
FCR,50,2015-06-22 12:00:00,9,1.498,1.153,0.2031,1.102,1,0,0,0,0
BVR,50,2015-06-25 12:00:00,0.1,0.3262,0.0176,0.1601,0.0005,1,0,0,0,0
BVR,50,2015-06-25 12:00:00,3,0.3557,0.0215,0.1357,0.001,1,0,0,0,3
BVR,50,2015-06-25 12:00:00,6,0.3736,0.3027,0.0819,0.2402,1,0,0,0,0
BVR,50,2015-06-25 12:00:00,9,7.103,1.905,6.896,1.905,1,0,0,0,0
BVR,50,2015-06-25 12:00:00,11,8.594,1.562,7.691,1.561,1,0,0,0,0
FCR,50,2015-06-29 12:00:00,0.1,0.3369,0.0142,0.1552,0.0018,1,0,0,0,0
FCR,50,2015-06-29 12:00:00,1.6,0.3413,0.0155,0.1577,0.0014,1,0,0,0,0
FCR,50,2015-06-29 12:00:00,3.8,0.3951,0.03,0.1113,0.0009,1,0,0,0,0
FCR,50,2015-06-29 12:00:00,5,0.6404,0.0964,0.1046,0.0032,1,0,0,0,0
FCR,50,2015-06-29 12:00:00,6.2,1.532,0.3608,0.3126,0.1732,1,0,0,0,0
FCR,50,2015-06-29 12:00:00,8,2.272,1.695,0.5187,1.592,1,0,0,0,0
FCR,50,2015-06-29 12:00:00,9,2.494,1.915,0.6157,1.806,1,0,0,0,0
BVR,50,2015-07-02 12:00:00,0.1,0.3654,0.01858,0.1806,0.00076,1,0,0,0,0
BVR,50,2015-07-02 12:00:00,3,0.371,0.02293,0.1823,0.00313,1,0,0,0,0
BVR,50,2015-07-02 12:00:00,6,0.806,0.4286,0.1446,0.2887,1,0,0,0,0
BVR,50,2015-07-02 12:00:00,9,8.304,2.415,6.832,2.259,1,0,0,0,0
BVR,50,2015-07-02 12:00:00,11,21.87,2.762,21.14,2.756,1,0,0,0,0
FCR,50,2015-07-06 12:00:00,0.1,0.2528,0.00941,0.1162,0.00161,1,0,0,0,0
FCR,50,2015-07-06 12:00:00,1.6,0.2854,0.00963,0.1043,0.00073,1,0,0,0,0
FCR,50,2015-07-06 12:00:00,3.8,0.3808,0.01766,0.07812,0.00235,1,0,0,0,0
FCR,50,2015-07-06 12:00:00,5,1.087,0.1376,0.2311,0.1011,1,0,0,0,0
FCR,50,2015-07-06 12:00:00,6.2,2.611,1.336,0.6566,1.336,1,0,0,0,0
FCR,50,2015-07-06 12:00:00,8,2.866,2.018,0.9005,1.953,1,0,0,0,0
FCR,50,2015-07-06 12:00:00,9,2.832,1.991,0.865,1.909,1,0,0,0,0
BVR,50,2015-07-09 12:00:00,0.1,0.3709,0.01782,0.1866,0.00074,1,0,0,0,0
BVR,50,2015-07-09 12:00:00,3,0.3677,0.02031,0.1861,0.00237,1,0,0,0,0
BVR,50,2015-07-09 12:00:00,6,0.6576,0.5736,0.118,0.5338,1,0,0,0,0
BVR,50,2015-07-09 12:00:00,9,8.897,3.359,7.798,3.285,1,0,0,0,0
BVR,50,2015-07-09 12:00:00,11,25.96,3.082,24.71,3.038,1,0,0,0,0
FCR,50,2015-07-13 12:00:00,0.1,0.2536,0.01131,0.1481,0.00067,1,0,0,0,0
FCR,50,2015-07-13 12:00:00,1.6,0.2504,0.00998,0.1452,0.00047,1,0,0,0,0
FCR,50,2015-07-13 12:00:00,3.8,0.2901,0.01085,0.0845,0.00098,1,0,0,0,0
FCR,50,2015-07-13 12:00:00,5,2.103,0.4086,1.203,0.3985,1,0,0,0,0
FCR,50,2015-07-13 12:00:00,6.2,2.886,1.049,0.7399,1.043,1,0,0,0,0
FCR,50,2015-07-13 12:00:00,8,2.775,1.558,0.7664,1.439,1,0,0,0,0
FCR,50,2015-07-13 12:00:00,9,3.307,1.853,0.8713,1.742,1,0,0,0,0
BVR,50,2015-07-16 12:00:00,0.1,0.3971,0.02336,0.1835,0.00061,1,0,0,0,0
BVR,50,2015-07-16 12:00:00,3,0.4709,0.03028,0.1839,0.00329,1,0,0,0,0
BVR,50,2015-07-16 12:00:00,6,0.8125,0.5636,0.1762,0.3855,1,0,0,0,0
BVR,50,2015-07-16 12:00:00,9,7.199,2.544,6.51,2.544,1,0,0,0,0
BVR,50,2015-07-16 12:00:00,11,18.15,2.993,17.83,2.993,1,0,0,0,0
FCR,50,2015-07-20 12:00:00,0.1,0.3468,0.01568,0.165,0.00235,1,0,0,0,0
FCR,50,2015-07-20 12:00:00,1.6,0.3155,0.01315,0.154,0.00056,1,0,0,0,0
FCR,50,2015-07-20 12:00:00,3.8,0.3544,0.0127,0.1081,0.00126,1,0,0,0,0
FCR,50,2015-07-20 12:00:00,5,5.586,1.14,4.063,1.113,1,0,0,0,0
FCR,50,2015-07-20 12:00:00,6.2,2.814,0.9174,0.9389,0.8459,1,0,0,0,0
FCR,50,2015-07-20 12:00:00,8,3.376,1.919,0.6612,1.814,1,0,0,0,0
FCR,50,2015-07-20 12:00:00,9,3.346,1.971,0.7047,1.84,1,0,0,0,0
BVR,50,2015-07-23 12:00:00,0.1,0.3686,0.02871,0.1655,0.00037,1,0,0,0,0
BVR,50,2015-07-23 12:00:00,3,0.3872,0.02989,0.1779,0.00108,1,0,0,0,0
BVR,50,2015-07-23 12:00:00,6,0.6355,0.4763,0.1171,0.4139,1,0,0,0,0
BVR,50,2015-07-23 12:00:00,9,14.46,2.466,14.46,2.466,1,0,0,0,0
BVR,50,2015-07-23 12:00:00,11,18,2.573,18,2.573,1,0,0,0,0
FCR,50,2015-07-27 12:00:00,0.1,0.2816,0.01,0.1469,0.00488,1,0,0,0,0
FCR,50,2015-07-27 12:00:00,1.6,0.2805,0.00982,0.09284,0.00556,1,0,0,0,0
FCR,50,2015-07-27 12:00:00,3.8,0.367,0.00955,0.03647,0.00564,1,0,0,0,0
FCR,50,2015-07-27 12:00:00,5,4.32,0.778,2.017,0.778,1,0,0,0,0
FCR,50,2015-07-27 12:00:00,6.2,4.234,1.487,1.483,1.416,1,0,0,0,0
FCR,50,2015-07-27 12:00:00,8,3.434,1.769,0.1572,1.603,1,0,0,0,0
FCR,50,2015-07-27 12:00:00,9,3.346,1.846,0.03524,1.63,1,0,0,0,0
BVR,50,2015-07-30 12:00:00,0.1,0.3405,0.02443,0.1641,0.0003,1,0,0,0,0
BVR,50,2015-07-30 12:00:00,3,0.3441,0.02816,0.1606,0.00255,1,0,0,0,0
BVR,50,2015-07-30 12:00:00,6,0.6007,0.8086,0.06127,0.6547,1,0,0,0,0
BVR,50,2015-07-30 12:00:00,9,14.75,3.641,13.07,3.469,1,0,0,0,0
